timestamp,soft_xray_flux
2026-06-16 13:34:00+00:00,4.874243586527882e-07
2026-06-16 13:35:00+00:00,4.887336899628281e-07
2026-06-16 13:36:00+00:00,4.877235824096715e-07
2026-06-16 13:37:00+00:00,4.866495828537154e-07
2026-06-16 13:38:00+00:00,4.830748707718158e-07
2026-06-16 13:39:00+00:00,4.818045340471144e-07
2026-06-16 13:40:00+00:00,4.800676833838224e-07
2026-06-16 13:41:00+00:00,4.817413810087601e-07
2026-06-16 13:42:00+00:00,4.794744086211722e-07
2026-06-16 13:43:00+00:00,4.769770498569414e-07
2026-06-16 13:44:00+00:00,4.801498221240763e-07
2026-06-16 13:45:00+00:00,4.795290351466974e-07
2026-06-16 13:46:00+00:00,4.83960150177154e-07
2026-06-16 13:47:00+00:00,4.908678761239571e-07
2026-06-16 13:48:00+00:00,5.014126145397313e-07
2026-06-16 13:49:00+00:00,4.937581934427726e-07
2026-06-16 13:50:00+00:00,4.918061335956736e-07
2026-06-16 13:51:00+00:00,4.859376758759026e-07
2026-06-16 13:52:00+00:00,4.80612641240441e-07
2026-06-16 13:53:00+00:00,4.786342628904094e-07
2026-06-16 13:54:00+00:00,4.791006631421624e-07
2026-06-16 13:55:00+00:00,4.795775225829857e-07
2026-06-16 13:56:00+00:00,4.775745310325874e-07
2026-06-16 13:57:00+00:00,4.76956017791963e-07
2026-06-16 13:58:00+00:00,4.769792099068582e-07
2026-06-16 13:59:00+00:00,4.784897669196653e-07
2026-06-16 14:00:00+00:00,4.785597411682829e-07
2026-06-16 14:01:00+00:00,4.780825975103653e-07
2026-06-16 14:02:00+00:00,4.757299620905542e-07
2026-06-16 14:03:00+00:00,4.771317776430806e-07
2026-06-16 14:04:00+00:00,4.744345289964258e-07
2026-06-16 14:05:00+00:00,4.741914096939581e-07
2026-06-16 14:06:00+00:00,4.7506071609859646e-07
2026-06-16 14:07:00+00:00,4.788151954926434e-07
2026-06-16 14:08:00+00:00,4.801670456799911e-07
2026-06-16 14:09:00+00:00,4.870836392001365e-07
2026-06-16 14:10:00+00:00,4.937971880281111e-07
2026-06-16 14:11:00+00:00,4.988021942153864e-07
2026-06-16 14:12:00+00:00,4.994743676434155e-07
2026-06-16 14:13:00+00:00,5.087175054541149e-07
2026-06-16 14:14:00+00:00,5.17633225172176e-07
2026-06-16 14:15:00+00:00,5.357433678909729e-07
2026-06-16 14:16:00+00:00,5.527653001990984e-07
2026-06-16 14:17:00+00:00,5.64769834454637e-07
2026-06-16 14:18:00+00:00,5.760353474215663e-07
2026-06-16 14:19:00+00:00,5.918080887568067e-07
2026-06-16 14:20:00+00:00,6.104944532125955e-07
2026-06-16 14:21:00+00:00,6.175731073199131e-07
2026-06-16 14:22:00+00:00,6.228977440514427e-07
2026-06-16 14:23:00+00:00,6.259166980271402e-07
2026-06-16 14:24:00+00:00,6.256968845264055e-07
2026-06-16 14:25:00+00:00,6.230114877325832e-07
2026-06-16 14:26:00+00:00,6.237149818844046e-07
2026-06-16 14:27:00+00:00,6.284713549575827e-07
2026-06-16 14:28:00+00:00,6.47056253910705e-07
2026-06-16 14:29:00+00:00,6.825032414781163e-07
2026-06-16 14:30:00+00:00,6.9063992214069e-07
2026-06-16 14:31:00+00:00,6.871852633594244e-07
2026-06-16 14:32:00+00:00,6.75788328408089e-07
2026-06-16 14:33:00+00:00,6.692685587950109e-07
2026-06-16 14:34:00+00:00,6.704734119011846e-07
2026-06-16 14:35:00+00:00,6.735185138495581e-07
2026-06-16 14:36:00+00:00,6.748729788341734e-07
2026-06-16 14:37:00+00:00,6.778124088668847e-07
2026-06-16 14:38:00+00:00,6.785600703551609e-07
2026-06-16 14:39:00+00:00,6.772710889890732e-07
2026-06-16 14:40:00+00:00,6.833836323494324e-07
2026-06-16 14:41:00+00:00,6.920615760463988e-07
2026-06-16 14:42:00+00:00,6.943326980035636e-07
2026-06-16 14:43:00+00:00,6.963324494790868e-07
2026-06-16 14:44:00+00:00,6.992863177401887e-07
2026-06-16 14:45:00+00:00,7.026839625723369e-07
2026-06-16 14:46:00+00:00,7.083426680765115e-07
2026-06-16 14:47:00+00:00,7.046965606605227e-07
2026-06-16 14:48:00+00:00,6.998270123403927e-07
2026-06-16 14:49:00+00:00,6.983586899877992e-07
2026-06-16 14:50:00+00:00,6.94592642958014e-07
2026-06-16 14:51:00+00:00,6.930274025762628e-07
2026-06-16 14:52:00+00:00,6.941759238543455e-07
2026-06-16 14:53:00+00:00,6.939264949323842e-07
2026-06-16 14:54:00+00:00,6.895248247928976e-07
2026-06-16 14:55:00+00:00,6.833942052253406e-07
2026-06-16 14:56:00+00:00,6.805102543694375e-07
2026-06-16 14:57:00+00:00,6.839217689957877e-07
2026-06-16 14:58:00+00:00,6.874320206406992e-07
2026-06-16 14:59:00+00:00,6.868515924907115e-07
2026-06-16 15:00:00+00:00,6.873572715448972e-07
2026-06-16 15:01:00+00:00,6.807374006712053e-07
2026-06-16 15:02:00+00:00,6.768829621250916e-07
2026-06-16 15:03:00+00:00,6.679838975287566e-07
2026-06-16 15:04:00+00:00,6.624526918130869e-07
2026-06-16 15:05:00+00:00,6.597233550564852e-07
2026-06-16 15:06:00+00:00,6.570715527232096e-07
2026-06-16 15:07:00+00:00,6.55116480174911e-07
2026-06-16 15:08:00+00:00,6.568345725099789e-07
2026-06-16 15:09:00+00:00,6.607475597775192e-07
2026-06-16 15:10:00+00:00,6.583056233466777e-07
2026-06-16 15:11:00+00:00,6.559663461302989e-07
2026-06-16 15:12:00+00:00,6.565207968378672e-07
2026-06-16 15:13:00+00:00,6.61674278035207e-07
2026-06-16 15:14:00+00:00,6.695731258332671e-07
2026-06-16 15:15:00+00:00,6.850243607914308e-07
2026-06-16 15:16:00+00:00,6.935138685548736e-07
2026-06-16 15:17:00+00:00,6.951892146389582e-07
2026-06-16 15:18:00+00:00,6.945065820218588e-07
2026-06-16 15:19:00+00:00,6.919513566572277e-07
2026-06-16 15:20:00+00:00,6.892108217471105e-07
2026-06-16 15:21:00+00:00,6.887366907903925e-07
2026-06-16 15:22:00+00:00,6.842131483608682e-07
2026-06-16 15:23:00+00:00,6.810501531617774e-07
2026-06-16 15:24:00+00:00,6.764258841940318e-07
2026-06-16 15:25:00+00:00,6.702588848384039e-07
2026-06-16 15:26:00+00:00,6.651584953942802e-07
2026-06-16 15:27:00+00:00,6.604252575925784e-07
2026-06-16 15:28:00+00:00,6.592588874809735e-07
2026-06-16 15:29:00+00:00,6.592368890778744e-07
2026-06-16 15:30:00+00:00,6.819313966843765e-07
2026-06-16 15:31:00+00:00,8.997980103231384e-07
2026-06-16 15:32:00+00:00,1.0717101304180687e-06
2026-06-16 15:33:00+00:00,1.014301801660622e-06
2026-06-16 15:34:00+00:00,8.297777185362065e-07
2026-06-16 15:35:00+00:00,7.25431561932055e-07
2026-06-16 15:36:00+00:00,7.121793146325217e-07
2026-06-16 15:37:00+00:00,6.739182936144061e-07
2026-06-16 15:38:00+00:00,6.369569405251241e-07
2026-06-16 15:39:00+00:00,6.155065648272284e-07
2026-06-16 15:40:00+00:00,6.116549684520578e-07
2026-06-16 15:41:00+00:00,6.149011824163608e-07
2026-06-16 15:42:00+00:00,6.179997740218823e-07
2026-06-16 15:43:00+00:00,6.158804808364948e-07
2026-06-16 15:44:00+00:00,6.149660976006999e-07
2026-06-16 15:45:00+00:00,6.133695364951564e-07
2026-06-16 15:46:00+00:00,6.177581894917239e-07
2026-06-16 15:47:00+00:00,6.212108019099105e-07
2026-06-16 15:48:00+00:00,6.166997650325357e-07
2026-06-16 15:49:00+00:00,6.08953428127279e-07
2026-06-16 15:50:00+00:00,6.118221449469274e-07
2026-06-16 15:51:00+00:00,6.201636324476567e-07
2026-06-16 15:52:00+00:00,6.588811061192246e-07
2026-06-16 15:53:00+00:00,6.825691798439948e-07
2026-06-16 15:54:00+00:00,6.750781267328421e-07
2026-06-16 15:55:00+00:00,7.158315042943286e-07
2026-06-16 15:56:00+00:00,8.100051331894065e-07
2026-06-16 15:57:00+00:00,8.279827170554199e-07
2026-06-16 15:58:00+00:00,8.050092219491489e-07
2026-06-16 15:59:00+00:00,8.213932005673996e-07
2026-06-16 16:00:00+00:00,8.02275906153227e-07
2026-06-16 16:01:00+00:00,7.664341978852462e-07
2026-06-16 16:02:00+00:00,7.450337307091104e-07
2026-06-16 16:03:00+00:00,7.060666575853247e-07
2026-06-16 16:04:00+00:00,6.621056058975228e-07
2026-06-16 16:05:00+00:00,6.308804927357414e-07
2026-06-16 16:06:00+00:00,6.069336677683168e-07
2026-06-16 16:07:00+00:00,5.92549156408495e-07
2026-06-16 16:08:00+00:00,5.834397711623751e-07
2026-06-16 16:09:00+00:00,5.771041173829872e-07
2026-06-16 16:10:00+00:00,5.745527005274198e-07
2026-06-16 16:11:00+00:00,5.731959049626312e-07
2026-06-16 16:12:00+00:00,5.666644824486866e-07
2026-06-16 16:13:00+00:00,5.627624659609864e-07
2026-06-16 16:14:00+00:00,5.570873327087611e-07
2026-06-16 16:15:00+00:00,5.542112830880797e-07
2026-06-16 16:16:00+00:00,5.511479344022518e-07
2026-06-16 16:17:00+00:00,5.509446054929867e-07
2026-06-16 16:18:00+00:00,5.478079856402474e-07
2026-06-16 16:19:00+00:00,5.511463427865237e-07
2026-06-16 16:20:00+00:00,5.496461312759493e-07
2026-06-16 16:21:00+00:00,5.402487772698805e-07
2026-06-16 16:22:00+00:00,5.37543883183389e-07
2026-06-16 16:23:00+00:00,5.364063895285653e-07
2026-06-16 16:24:00+00:00,5.333182571121142e-07
2026-06-16 16:25:00+00:00,5.351885192794725e-07
2026-06-16 16:26:00+00:00,5.333845933819248e-07
2026-06-16 16:27:00+00:00,5.354727363737766e-07
2026-06-16 16:28:00+00:00,5.384482051340456e-07
2026-06-16 16:29:00+00:00,5.358626253837429e-07
2026-06-16 16:30:00+00:00,5.313815449881076e-07
2026-06-16 16:31:00+00:00,5.307778678798059e-07
2026-06-16 16:32:00+00:00,5.299249323797994e-07
2026-06-16 16:33:00+00:00,5.315633302416245e-07
2026-06-16 16:34:00+00:00,5.26483688645385e-07
2026-06-16 16:35:00+00:00,5.28453313108912e-07
2026-06-16 16:36:00+00:00,5.271970167086693e-07
2026-06-16 16:37:00+00:00,5.269523626338923e-07
2026-06-16 16:38:00+00:00,5.273096235214325e-07
2026-06-16 16:39:00+00:00,5.279578658701212e-07
2026-06-16 16:40:00+00:00,5.257960538074258e-07
2026-06-16 16:41:00+00:00,5.288578677209443e-07
2026-06-16 16:42:00+00:00,5.223914172347577e-07
2026-06-16 16:43:00+00:00,5.200891450840572e-07
2026-06-16 16:44:00+00:00,5.191334935261693e-07
2026-06-16 16:45:00+00:00,5.156492193236772e-07
2026-06-16 16:46:00+00:00,5.151594564267725e-07
2026-06-16 16:47:00+00:00,5.158918270353752e-07
2026-06-16 16:48:00+00:00,5.138477945365594e-07
2026-06-16 16:49:00+00:00,5.119386514707003e-07
2026-06-16 16:50:00+00:00,5.089539740765758e-07
2026-06-16 16:51:00+00:00,5.075307853985578e-07
2026-06-16 16:52:00+00:00,5.088949137643795e-07
2026-06-16 16:53:00+00:00,5.159492388884246e-07
2026-06-16 16:54:00+00:00,5.095248525321949e-07
2026-06-16 16:55:00+00:00,5.057254952589574e-07
2026-06-16 16:56:00+00:00,5.048483444625163e-07
2026-06-16 16:57:00+00:00,5.061733077127428e-07
2026-06-16 16:58:00+00:00,5.052526148574543e-07
2026-06-16 16:59:00+00:00,5.033626280237513e-07
2026-06-16 17:00:00+00:00,5.060701937509293e-07
2026-06-16 17:01:00+00:00,5.055065344095055e-07
2026-06-16 17:02:00+00:00,5.0461812861613e-07
2026-06-16 17:03:00+00:00,5.050733307143673e-07
2026-06-16 17:04:00+00:00,5.022986329095147e-07
2026-06-16 17:05:00+00:00,5.014879320697219e-07
2026-06-16 17:06:00+00:00,5.115574026604008e-07
2026-06-16 17:07:00+00:00,5.125168627273524e-07
2026-06-16 17:08:00+00:00,5.145578256815497e-07
2026-06-16 17:09:00+00:00,5.169035262042598e-07
2026-06-16 17:10:00+00:00,5.193535912439984e-07
2026-06-16 17:11:00+00:00,5.280678578856168e-07
2026-06-16 17:12:00+00:00,5.31631712874514e-07
2026-06-16 17:13:00+00:00,5.301810119817674e-07
2026-06-16 17:14:00+00:00,5.254063921711349e-07
2026-06-16 17:15:00+00:00,5.235966114014445e-07
2026-06-16 17:16:00+00:00,5.228798727330286e-07
2026-06-16 17:17:00+00:00,5.19776847340836e-07
2026-06-16 17:18:00+00:00,5.144233341525251e-07
2026-06-16 17:19:00+00:00,5.126178166392492e-07
2026-06-16 17:20:00+00:00,5.107218612465658e-07
2026-06-16 17:21:00+00:00,5.174284183340205e-07
2026-06-16 17:22:00+00:00,5.190522642806172e-07
2026-06-16 17:23:00+00:00,5.177431603442528e-07
2026-06-16 17:24:00+00:00,5.335781452231458e-07
2026-06-16 17:25:00+00:00,5.373599378799554e-07
2026-06-16 17:26:00+00:00,5.269934035823098e-07
2026-06-16 17:27:00+00:00,5.263690354695427e-07
2026-06-16 17:28:00+00:00,5.271413101581857e-07
2026-06-16 17:29:00+00:00,5.171217480892665e-07
2026-06-16 17:30:00+00:00,5.15250746957463e-07
2026-06-16 17:31:00+00:00,5.164603180674021e-07
2026-06-16 17:32:00+00:00,5.169984547137574e-07
2026-06-16 17:33:00+00:00,5.17173816660943e-07
2026-06-16 17:34:00+00:00,5.13339102781174e-07
2026-06-16 17:35:00+00:00,5.108466325509653e-07
2026-06-16 17:36:00+00:00,5.086482133265235e-07
2026-06-16 17:37:00+00:00,5.070636461823597e-07
2026-06-16 17:38:00+00:00,5.108238383400021e-07
2026-06-16 17:39:00+00:00,5.081689664621081e-07
2026-06-16 17:40:00+00:00,5.076204843135201e-07
2026-06-16 17:41:00+00:00,5.088984948997677e-07
2026-06-16 17:42:00+00:00,5.068494033366733e-07
2026-06-16 17:43:00+00:00,5.080817118141567e-07
2026-06-16 17:44:00+00:00,5.05026093833294e-07
2026-06-16 17:45:00+00:00,5.048027560405899e-07
2026-06-16 17:46:00+00:00,5.024202778258768e-07
2026-06-16 17:47:00+00:00,5.018781621402013e-07
2026-06-16 17:48:00+00:00,5.061749561718898e-07
2026-06-16 17:49:00+00:00,5.146989678905811e-07
2026-06-16 17:50:00+00:00,5.970791789877694e-07
2026-06-16 17:51:00+00:00,7.243386903610372e-07
2026-06-16 17:52:00+00:00,8.077995516941883e-07
2026-06-16 17:53:00+00:00,8.478087352159491e-07
2026-06-16 17:54:00+00:00,8.450884365629463e-07
