timestamp,soft_xray_flux
2026-06-15 05:28:00+00:00,6.578059128514724e-07
2026-06-15 05:29:00+00:00,6.568036496901186e-07
2026-06-15 05:30:00+00:00,6.548190185640124e-07
2026-06-15 05:31:00+00:00,6.496048285953293e-07
2026-06-15 05:32:00+00:00,6.430143457691884e-07
2026-06-15 05:33:00+00:00,6.386537734215381e-07
2026-06-15 05:34:00+00:00,6.350160219881218e-07
2026-06-15 05:35:00+00:00,6.281761102400196e-07
2026-06-15 05:36:00+00:00,6.165998343021784e-07
2026-06-15 05:37:00+00:00,6.084163146624633e-07
2026-06-15 05:38:00+00:00,6.023246896802448e-07
2026-06-15 05:39:00+00:00,5.965640070826339e-07
2026-06-15 05:40:00+00:00,5.934161890763789e-07
2026-06-15 05:41:00+00:00,5.900702149119752e-07
2026-06-15 05:42:00+00:00,5.907218110223766e-07
2026-06-15 05:43:00+00:00,5.934038540544861e-07
2026-06-15 05:44:00+00:00,5.965495688542433e-07
2026-06-15 05:45:00+00:00,5.991345233269385e-07
2026-06-15 05:46:00+00:00,6.035743922438996e-07
2026-06-15 05:47:00+00:00,6.020604246259609e-07
2026-06-15 05:48:00+00:00,6.011215987200558e-07
2026-06-15 05:49:00+00:00,5.958663678029552e-07
2026-06-15 05:50:00+00:00,5.89261276218167e-07
2026-06-15 05:51:00+00:00,5.854784035363991e-07
2026-06-15 05:52:00+00:00,5.834310172758705e-07
2026-06-15 05:53:00+00:00,5.798470397166966e-07
2026-06-15 05:54:00+00:00,5.775688123321743e-07
2026-06-15 05:55:00+00:00,5.80474136313569e-07
2026-06-15 05:56:00+00:00,5.781038794339111e-07
2026-06-15 05:57:00+00:00,5.796205755359551e-07
2026-06-15 05:58:00+00:00,5.817988153467013e-07
2026-06-15 05:59:00+00:00,5.816370958200423e-07
2026-06-15 06:00:00+00:00,5.767305424342339e-07
2026-06-15 06:01:00+00:00,5.707998411708104e-07
2026-06-15 06:02:00+00:00,5.668948119819106e-07
2026-06-15 06:03:00+00:00,5.639958544634283e-07
2026-06-15 06:04:00+00:00,5.627632617688505e-07
2026-06-15 06:05:00+00:00,5.685846531378047e-07
2026-06-15 06:06:00+00:00,5.755178449362575e-07
2026-06-15 06:07:00+00:00,5.986506153021764e-07
2026-06-15 06:08:00+00:00,5.956217137281783e-07
2026-06-15 06:09:00+00:00,5.806008971376286e-07
2026-06-15 06:10:00+00:00,5.780361789220478e-07
2026-06-15 06:11:00+00:00,5.751412004428857e-07
2026-06-15 06:12:00+00:00,5.835820502397837e-07
2026-06-15 06:13:00+00:00,5.938327376497909e-07
2026-06-15 06:14:00+00:00,5.956599125056528e-07
2026-06-15 06:15:00+00:00,6.115108703852457e-07
2026-06-15 06:16:00+00:00,6.460376766881382e-07
2026-06-15 06:17:00+00:00,6.754899573024886e-07
2026-06-15 06:18:00+00:00,6.856702157165273e-07
2026-06-15 06:19:00+00:00,6.852425826764375e-07
2026-06-15 06:20:00+00:00,6.824791967119381e-07
2026-06-15 06:21:00+00:00,6.752979970769957e-07
2026-06-15 06:22:00+00:00,6.728886319251615e-07
2026-06-15 06:23:00+00:00,7.01029136962461e-07
2026-06-15 06:24:00+00:00,7.415175105052185e-07
2026-06-15 06:25:00+00:00,7.46609828183864e-07
2026-06-15 06:26:00+00:00,7.312405045922787e-07
2026-06-15 06:27:00+00:00,7.112381581464433e-07
2026-06-15 06:28:00+00:00,6.928418656571012e-07
2026-06-15 06:29:00+00:00,6.689115252811462e-07
2026-06-15 06:30:00+00:00,6.507871717076341e-07
2026-06-15 06:31:00+00:00,6.374468739522854e-07
2026-06-15 06:32:00+00:00,6.262838496695622e-07
2026-06-15 06:33:00+00:00,6.16607337633468e-07
2026-06-15 06:34:00+00:00,6.111313837209309e-07
2026-06-15 06:35:00+00:00,6.028457733009418e-07
2026-06-15 06:36:00+00:00,5.977008186164312e-07
2026-06-15 06:37:00+00:00,5.944160079707217e-07
2026-06-15 06:38:00+00:00,5.922960895077267e-07
2026-06-15 06:39:00+00:00,5.886412850486522e-07
2026-06-15 06:40:00+00:00,5.85239547490346e-07
2026-06-15 06:41:00+00:00,5.824414870403416e-07
2026-06-15 06:42:00+00:00,5.786602628177206e-07
2026-06-15 06:43:00+00:00,5.726694780605612e-07
2026-06-15 06:44:00+00:00,5.739676112170855e-07
2026-06-15 06:45:00+00:00,5.764555339737854e-07
2026-06-15 06:46:00+00:00,5.776155944658967e-07
2026-06-15 06:47:00+00:00,5.786146175523754e-07
2026-06-15 06:48:00+00:00,5.807377760902455e-07
2026-06-15 06:49:00+00:00,5.826947813147854e-07
2026-06-15 06:50:00+00:00,5.859201337443665e-07
2026-06-15 06:51:00+00:00,5.895294066249335e-07
2026-06-15 06:52:00+00:00,5.950076911176438e-07
2026-06-15 06:53:00+00:00,6.014543032506481e-07
2026-06-15 06:54:00+00:00,6.00785426740913e-07
2026-06-15 06:55:00+00:00,6.059213433218247e-07
2026-06-15 06:56:00+00:00,6.114886446084711e-07
2026-06-15 06:57:00+00:00,6.108379011493525e-07
2026-06-15 06:58:00+00:00,6.208288141351659e-07
2026-06-15 06:59:00+00:00,6.369000402628444e-07
2026-06-15 07:00:00+00:00,6.564866907865508e-07
2026-06-15 07:01:00+00:00,6.994061436671473e-07
2026-06-15 07:02:00+00:00,7.456698654095817e-07
2026-06-15 07:03:00+00:00,7.619617576892779e-07
2026-06-15 07:04:00+00:00,7.445129881489265e-07
2026-06-15 07:05:00+00:00,7.657927767468209e-07
2026-06-15 07:06:00+00:00,7.841699698474258e-07
2026-06-15 07:07:00+00:00,7.821314511602395e-07
2026-06-15 07:08:00+00:00,7.777311452628055e-07
2026-06-15 07:09:00+00:00,7.708127327532566e-07
2026-06-15 07:10:00+00:00,7.477029271285573e-07
2026-06-15 07:11:00+00:00,7.168726483541832e-07
2026-06-15 07:12:00+00:00,6.927140248080832e-07
2026-06-15 07:13:00+00:00,6.870116067148047e-07
2026-06-15 07:14:00+00:00,6.833004704276391e-07
2026-06-15 07:15:00+00:00,6.823545959377952e-07
2026-06-15 07:16:00+00:00,6.809280534980644e-07
2026-06-15 07:17:00+00:00,6.808098760302528e-07
2026-06-15 07:18:00+00:00,6.88720149355504e-07
2026-06-15 07:19:00+00:00,7.204654366432806e-07
2026-06-15 07:20:00+00:00,7.503870165237458e-07
2026-06-15 07:21:00+00:00,7.768883278913563e-07
2026-06-15 07:22:00+00:00,7.872695846344868e-07
2026-06-15 07:23:00+00:00,7.677503504055494e-07
2026-06-15 07:24:00+00:00,7.460236588485714e-07
2026-06-15 07:25:00+00:00,7.311555805245007e-07
2026-06-15 07:26:00+00:00,7.215537607407896e-07
2026-06-15 07:27:00+00:00,7.114124969120894e-07
2026-06-15 07:28:00+00:00,6.968298293941189e-07
2026-06-15 07:29:00+00:00,6.862047712274943e-07
2026-06-15 07:30:00+00:00,6.76266552090965e-07
2026-06-15 07:31:00+00:00,6.707103921144153e-07
2026-06-15 07:32:00+00:00,6.744416509718576e-07
2026-06-15 07:33:00+00:00,7.32533749214781e-07
2026-06-15 07:34:00+00:00,8.365684607269941e-07
2026-06-15 07:35:00+00:00,9.20127433801099e-07
2026-06-15 07:36:00+00:00,9.406184631188808e-07
2026-06-15 07:37:00+00:00,9.88315719041566e-07
2026-06-15 07:38:00+00:00,9.990282023863983e-07
2026-06-15 07:39:00+00:00,9.54877009462507e-07
2026-06-15 07:40:00+00:00,9.266294682674925e-07
2026-06-15 07:41:00+00:00,9.097675501834601e-07
2026-06-15 07:42:00+00:00,8.828055229059828e-07
2026-06-15 07:43:00+00:00,8.7536187720616e-07
2026-06-15 07:44:00+00:00,8.687580930200056e-07
2026-06-15 07:45:00+00:00,8.603222454439674e-07
2026-06-15 07:46:00+00:00,8.371511626137362e-07
2026-06-15 07:47:00+00:00,8.231704100580828e-07
2026-06-15 07:48:00+00:00,8.104584026114026e-07
2026-06-15 07:49:00+00:00,8.029760465433355e-07
2026-06-15 07:50:00+00:00,7.995000714799971e-07
2026-06-15 07:51:00+00:00,7.99015367647371e-07
2026-06-15 07:52:00+00:00,7.978944722708547e-07
2026-06-15 07:53:00+00:00,7.96062352037552e-07
2026-06-15 07:54:00+00:00,8.024918543014792e-07
2026-06-15 07:55:00+00:00,8.286231718557246e-07
2026-06-15 07:56:00+00:00,8.090282790362835e-07
2026-06-15 07:57:00+00:00,7.921981364233943e-07
2026-06-15 07:58:00+00:00,7.986745345078816e-07
2026-06-15 07:59:00+00:00,7.966900170686131e-07
2026-06-15 08:00:00+00:00,8.022041129152058e-07
2026-06-15 08:01:00+00:00,7.986183163666283e-07
2026-06-15 08:02:00+00:00,7.980523264450312e-07
2026-06-15 08:03:00+00:00,8.183714612641779e-07
2026-06-15 08:04:00+00:00,8.223784107030951e-07
2026-06-15 08:05:00+00:00,8.162448352777574e-07
2026-06-15 08:06:00+00:00,8.064782832661876e-07
2026-06-15 08:07:00+00:00,7.986917580637964e-07
2026-06-15 08:08:00+00:00,7.902059451225796e-07
2026-06-15 08:09:00+00:00,7.832787787265261e-07
2026-06-15 08:10:00+00:00,7.758060860396654e-07
2026-06-15 08:11:00+00:00,7.649238114026957e-07
2026-06-15 08:12:00+00:00,7.574615210614866e-07
2026-06-15 08:13:00+00:00,7.55793507778435e-07
2026-06-15 08:14:00+00:00,7.530308607783809e-07
2026-06-15 08:15:00+00:00,7.520831104557146e-07
2026-06-15 08:16:00+00:00,7.475512688870367e-07
2026-06-15 08:17:00+00:00,7.493924840673571e-07
2026-06-15 08:18:00+00:00,7.475171628357202e-07
2026-06-15 08:19:00+00:00,7.484621278308623e-07
2026-06-15 08:20:00+00:00,7.549631391157163e-07
2026-06-15 08:21:00+00:00,7.641318120477081e-07
2026-06-15 08:22:00+00:00,7.779460133860994e-07
2026-06-15 08:23:00+00:00,7.927314413791464e-07
2026-06-15 08:24:00+00:00,8.083426905614033e-07
2026-06-15 08:25:00+00:00,8.262655910584726e-07
2026-06-15 08:26:00+00:00,8.479104280922911e-07
2026-06-15 08:27:00+00:00,8.623458143119933e-07
2026-06-15 08:28:00+00:00,8.772687465352647e-07
2026-06-15 08:29:00+00:00,8.856097224452242e-07
2026-06-15 08:30:00+00:00,8.881856956577394e-07
2026-06-15 08:31:00+00:00,8.930406352192222e-07
2026-06-15 08:32:00+00:00,8.955296948442992e-07
2026-06-15 08:33:00+00:00,8.985329031929723e-07
2026-06-15 08:34:00+00:00,9.020134825732384e-07
2026-06-15 08:35:00+00:00,9.019921662911656e-07
2026-06-15 08:36:00+00:00,9.106684046855662e-07
2026-06-15 08:37:00+00:00,9.189207048621029e-07
2026-06-15 08:38:00+00:00,9.275121328755631e-07
2026-06-15 08:39:00+00:00,9.291669016420201e-07
2026-06-15 08:40:00+00:00,9.291283049606136e-07
2026-06-15 08:41:00+00:00,9.318450224782282e-07
2026-06-15 08:42:00+00:00,9.349501510769187e-07
2026-06-15 08:43:00+00:00,9.327005727755022e-07
2026-06-15 08:44:00+00:00,9.330324246548116e-07
2026-06-15 08:45:00+00:00,9.362814239466388e-07
2026-06-15 08:46:00+00:00,9.397098210683907e-07
2026-06-15 08:47:00+00:00,9.388759849571215e-07
2026-06-15 08:48:00+00:00,9.444076454201422e-07
2026-06-15 08:49:00+00:00,9.54624169935414e-07
2026-06-15 08:50:00+00:00,9.732789294503164e-07
2026-06-15 08:51:00+00:00,9.83154109235329e-07
2026-06-15 08:52:00+00:00,1.0071288443214144e-06
2026-06-15 08:53:00+00:00,1.0589379826342338e-06
2026-06-15 08:54:00+00:00,1.1436535487518995e-06
2026-06-15 08:55:00+00:00,1.2188407936264412e-06
2026-06-15 08:56:00+00:00,1.2590130609169137e-06
2026-06-15 08:57:00+00:00,1.2827426871808711e-06
2026-06-15 08:58:00+00:00,1.3153472764315666e-06
2026-06-15 08:59:00+00:00,1.326765868725488e-06
2026-06-15 09:00:00+00:00,1.3242402019386645e-06
2026-06-15 09:01:00+00:00,1.2965244877705118e-06
2026-06-15 09:02:00+00:00,1.2515916978372843e-06
2026-06-15 09:03:00+00:00,1.2065976306985249e-06
2026-06-15 09:04:00+00:00,1.1686448715408915e-06
2026-06-15 09:05:00+00:00,1.1312481547065545e-06
2026-06-15 09:06:00+00:00,1.097179961107031e-06
2026-06-15 09:07:00+00:00,1.0755976518339594e-06
2026-06-15 09:08:00+00:00,1.0576007980489521e-06
2026-06-15 09:09:00+00:00,1.0446225360283279e-06
2026-06-15 09:10:00+00:00,1.0291543048879248e-06
2026-06-15 09:11:00+00:00,1.0126542520083603e-06
2026-06-15 09:12:00+00:00,9.977792387871887e-07
2026-06-15 09:13:00+00:00,9.841617156780558e-07
2026-06-15 09:14:00+00:00,9.661812327976804e-07
2026-06-15 09:15:00+00:00,9.528720283924486e-07
2026-06-15 09:16:00+00:00,9.358954571325739e-07
2026-06-15 09:17:00+00:00,9.195986763188557e-07
2026-06-15 09:18:00+00:00,9.036092478709179e-07
2026-06-15 09:19:00+00:00,8.891244078768068e-07
2026-06-15 09:20:00+00:00,8.787148431110836e-07
2026-06-15 09:21:00+00:00,8.690009849487978e-07
2026-06-15 09:22:00+00:00,8.597406804256025e-07
2026-06-15 09:23:00+00:00,8.501290267304284e-07
2026-06-15 09:24:00+00:00,8.409624570049345e-07
2026-06-15 09:25:00+00:00,8.329786282956775e-07
2026-06-15 09:26:00+00:00,8.24841436042334e-07
2026-06-15 09:27:00+00:00,8.187129765246937e-07
2026-06-15 09:28:00+00:00,8.10808614915004e-07
2026-06-15 09:29:00+00:00,8.057228910729464e-07
2026-06-15 09:30:00+00:00,8.017548225325299e-07
2026-06-15 09:31:00+00:00,7.952384066811646e-07
2026-06-15 09:32:00+00:00,7.896909437477007e-07
2026-06-15 09:33:00+00:00,7.826425871826359e-07
2026-06-15 09:34:00+00:00,7.757757316539937e-07
2026-06-15 09:35:00+00:00,7.681084639443725e-07
2026-06-15 09:36:00+00:00,7.581820113955473e-07
2026-06-15 09:37:00+00:00,7.495227123399673e-07
2026-06-15 09:38:00+00:00,7.394328918053361e-07
2026-06-15 09:39:00+00:00,7.296348485397175e-07
2026-06-15 09:40:00+00:00,7.240795980578696e-07
2026-06-15 09:41:00+00:00,7.170410754042678e-07
2026-06-15 09:42:00+00:00,7.111367494871956e-07
2026-06-15 09:43:00+00:00,7.030116648820695e-07
2026-06-15 09:44:00+00:00,6.971436050662305e-07
2026-06-15 09:45:00+00:00,6.862340455882077e-07
2026-06-15 09:46:00+00:00,6.867016395517567e-07
2026-06-15 09:47:00+00:00,6.864045190013712e-07
2026-06-15 09:48:00+00:00,6.897268463035289e-07
2026-06-15 09:49:00+00:00,6.983109415159561e-07
2026-06-15 09:50:00+00:00,7.101055530256417e-07
2026-06-15 09:51:00+00:00,7.116063329704048e-07
2026-06-15 09:52:00+00:00,7.470093237316178e-07
2026-06-15 09:53:00+00:00,8.972980367616401e-07
2026-06-15 09:54:00+00:00,1.2511216027633054e-06
2026-06-15 09:55:00+00:00,1.6298782838930492e-06
2026-06-15 09:56:00+00:00,1.7585365412742249e-06
2026-06-15 09:57:00+00:00,1.5637857586625614e-06
2026-06-15 09:58:00+00:00,1.3575556749856332e-06
2026-06-15 09:59:00+00:00,1.237982473867305e-06
2026-06-15 10:00:00+00:00,1.1839596254503704e-06
2026-06-15 10:01:00+00:00,1.1989427548542153e-06
2026-06-15 10:02:00+00:00,1.1601424603213673e-06
2026-06-15 10:03:00+00:00,1.120432784773584e-06
2026-06-15 10:04:00+00:00,1.0774674592539668e-06
2026-06-15 10:05:00+00:00,1.0178317779718782e-06
2026-06-15 10:06:00+00:00,9.682211157269194e-07
2026-06-15 10:07:00+00:00,9.408767596141843e-07
2026-06-15 10:08:00+00:00,9.193973369292507e-07
2026-06-15 10:09:00+00:00,9.248780088455533e-07
2026-06-15 10:10:00+00:00,9.314358635492681e-07
2026-06-15 10:11:00+00:00,8.902221679818467e-07
2026-06-15 10:12:00+00:00,8.57140719290328e-07
2026-06-15 10:13:00+00:00,8.295727411677944e-07
2026-06-15 10:14:00+00:00,7.99667986939312e-07
2026-06-15 10:15:00+00:00,7.826296837265545e-07
2026-06-15 10:16:00+00:00,7.661475933673501e-07
2026-06-15 10:17:00+00:00,7.54279255943402e-07
2026-06-15 10:18:00+00:00,7.452216550518642e-07
2026-06-15 10:19:00+00:00,7.346836810029345e-07
2026-06-15 10:20:00+00:00,7.306178986254963e-07
2026-06-15 10:21:00+00:00,7.266196462296648e-07
2026-06-15 10:22:00+00:00,7.212959758362558e-07
2026-06-15 10:23:00+00:00,7.150851502046862e-07
2026-06-15 10:24:00+00:00,7.122830538719427e-07
2026-06-15 10:25:00+00:00,7.086556479407591e-07
2026-06-15 10:26:00+00:00,7.075765324771055e-07
2026-06-15 10:27:00+00:00,7.063221119096852e-07
2026-06-15 10:28:00+00:00,6.983341904742701e-07
2026-06-15 10:29:00+00:00,6.90532544922462e-07
2026-06-15 10:30:00+00:00,6.836800139353727e-07
2026-06-15 10:31:00+00:00,6.804049235142884e-07
2026-06-15 10:32:00+00:00,6.746327585460676e-07
2026-06-15 10:33:00+00:00,6.729559345330927e-07
2026-06-15 10:34:00+00:00,6.67707695356512e-07
2026-06-15 10:35:00+00:00,6.619267196583678e-07
2026-06-15 10:36:00+00:00,6.561886607414635e-07
2026-06-15 10:37:00+00:00,6.523398496938171e-07
2026-06-15 10:38:00+00:00,6.498399329757376e-07
2026-06-15 10:39:00+00:00,6.485926178356749e-07
2026-06-15 10:40:00+00:00,6.469816185017407e-07
2026-06-15 10:41:00+00:00,6.507938792310597e-07
2026-06-15 10:42:00+00:00,6.538650154652714e-07
2026-06-15 10:43:00+00:00,6.575654083462723e-07
2026-06-15 10:44:00+00:00,6.62835702769371e-07
2026-06-15 10:45:00+00:00,6.63389471355913e-07
2026-06-15 10:46:00+00:00,6.599824473596527e-07
2026-06-15 10:47:00+00:00,6.607447176065762e-07
2026-06-15 10:48:00+00:00,6.636748253185942e-07
2026-06-15 10:49:00+00:00,6.601353561563883e-07
2026-06-15 10:50:00+00:00,6.613032610403025e-07
2026-06-15 10:51:00+00:00,6.64382639570249e-07
2026-06-15 10:52:00+00:00,6.598315280825773e-07
2026-06-15 10:53:00+00:00,6.576865416718647e-07
2026-06-15 10:54:00+00:00,6.530984819619334e-07
2026-06-15 10:55:00+00:00,6.461000907620473e-07
2026-06-15 10:56:00+00:00,6.454822027990303e-07
2026-06-15 10:57:00+00:00,6.397227139132156e-07
2026-06-15 10:58:00+00:00,6.34533648735669e-07
2026-06-15 10:59:00+00:00,6.357692541314464e-07
2026-06-15 11:00:00+00:00,6.367369564941328e-07
2026-06-15 11:01:00+00:00,6.391243232428678e-07
2026-06-15 11:02:00+00:00,6.48913157874631e-07
2026-06-15 11:03:00+00:00,6.433984367504308e-07
2026-06-15 11:04:00+00:00,6.384520361280011e-07
2026-06-15 11:05:00+00:00,6.363969191625074e-07
2026-06-15 11:06:00+00:00,6.318626901702373e-07
2026-06-15 11:07:00+00:00,6.273121471167542e-07
2026-06-15 11:08:00+00:00,6.22179300080461e-07
2026-06-15 11:09:00+00:00,6.208065315149724e-07
2026-06-15 11:10:00+00:00,6.224670414667344e-07
2026-06-15 11:11:00+00:00,6.165777790556604e-07
2026-06-15 11:12:00+00:00,6.151487923489185e-07
2026-06-15 11:13:00+00:00,6.111214361226303e-07
2026-06-15 11:14:00+00:00,6.097675395722035e-07
2026-06-15 11:15:00+00:00,6.068328275432577e-07
2026-06-15 11:16:00+00:00,6.022122533977381e-07
2026-06-15 11:17:00+00:00,6.002829309181834e-07
2026-06-15 11:18:00+00:00,5.987976123833505e-07
2026-06-15 11:19:00+00:00,5.977705086479546e-07
2026-06-15 11:20:00+00:00,5.993952072458342e-07
2026-06-15 11:21:00+00:00,6.076666068111081e-07
2026-06-15 11:22:00+00:00,6.206134912645211e-07
2026-06-15 11:23:00+00:00,6.374033887368569e-07
2026-06-15 11:24:00+00:00,6.492921897915949e-07
2026-06-15 11:25:00+00:00,6.4013215705927e-07
2026-06-15 11:26:00+00:00,6.394516276486684e-07
2026-06-15 11:27:00+00:00,6.451367653426132e-07
2026-06-15 11:28:00+00:00,6.425449328162358e-07
2026-06-15 11:29:00+00:00,6.36298238987365e-07
2026-06-15 11:30:00+00:00,6.372957841449534e-07
2026-06-15 11:31:00+00:00,6.502438054667437e-07
2026-06-15 11:32:00+00:00,6.926609330548672e-07
2026-06-15 11:33:00+00:00,7.346765755755769e-07
2026-06-15 11:34:00+00:00,7.289064001270162e-07
2026-06-15 11:35:00+00:00,7.0541722152484e-07
2026-06-15 11:36:00+00:00,6.740813773831178e-07
2026-06-15 11:37:00+00:00,6.524555828946177e-07
2026-06-15 11:38:00+00:00,6.345034648802539e-07
2026-06-15 11:39:00+00:00,6.21740696260531e-07
2026-06-15 11:40:00+00:00,6.187335657159565e-07
2026-06-15 11:41:00+00:00,6.158037990644516e-07
2026-06-15 11:42:00+00:00,6.113319273026718e-07
2026-06-15 11:43:00+00:00,6.070171139072045e-07
2026-06-15 11:44:00+00:00,6.03922615027841e-07
2026-06-15 11:45:00+00:00,6.259969040911528e-07
2026-06-15 11:46:00+00:00,7.313295782296336e-07
2026-06-15 11:47:00+00:00,8.489450351589767e-07
2026-06-15 11:48:00+00:00,9.63274146670301e-07
2026-06-15 11:49:00+00:00,9.600994417269249e-07
2026-06-15 11:50:00+00:00,9.82224264589604e-07
2026-06-15 11:51:00+00:00,1.2076006896677427e-06
2026-06-15 11:52:00+00:00,1.4853333141218172e-06
2026-06-15 11:53:00+00:00,1.357194719275867e-06
2026-06-15 11:54:00+00:00,1.1408740192564437e-06
2026-06-15 11:55:00+00:00,1.02735123164166e-06
2026-06-15 11:56:00+00:00,9.8711996088241e-07
2026-06-15 11:57:00+00:00,9.433063610231329e-07
2026-06-15 11:58:00+00:00,9.10583935365139e-07
2026-06-15 11:59:00+00:00,8.859917670633877e-07
2026-06-15 12:00:00+00:00,8.649632832202769e-07
2026-06-15 12:01:00+00:00,8.499745263179648e-07
2026-06-15 12:02:00+00:00,8.417991352871468e-07
2026-06-15 12:03:00+00:00,8.313447210639424e-07
2026-06-15 12:04:00+00:00,8.2627769870669e-07
2026-06-15 12:05:00+00:00,8.297399176626641e-07
2026-06-15 12:06:00+00:00,8.325259841512889e-07
2026-06-15 12:07:00+00:00,8.662093478051247e-07
2026-06-15 12:08:00+00:00,8.376453592973121e-07
2026-06-15 12:09:00+00:00,8.08926813533617e-07
2026-06-15 12:10:00+00:00,7.995366786417435e-07
2026-06-15 12:11:00+00:00,7.929961043373623e-07
2026-06-15 12:12:00+00:00,7.888824598012434e-07
2026-06-15 12:13:00+00:00,7.926919352030382e-07
2026-06-15 12:14:00+00:00,8.001154014891654e-07
2026-06-15 12:15:00+00:00,8.03659474968299e-07
2026-06-15 12:16:00+00:00,8.042345598369138e-07
2026-06-15 12:17:00+00:00,8.10601989087445e-07
2026-06-15 12:18:00+00:00,8.209354405153135e-07
2026-06-15 12:19:00+00:00,8.266377449217543e-07
2026-06-15 12:20:00+00:00,8.27405244763213e-07
2026-06-15 12:21:00+00:00,8.269112754533126e-07
2026-06-15 12:22:00+00:00,8.656203931423079e-07
2026-06-15 12:23:00+00:00,8.813208296487574e-07
2026-06-15 12:24:00+00:00,8.738522865314735e-07
2026-06-15 12:25:00+00:00,8.738736028135463e-07
2026-06-15 12:26:00+00:00,8.541878742107656e-07
2026-06-15 12:27:00+00:00,8.291501103485643e-07
2026-06-15 12:28:00+00:00,8.058970593083359e-07
2026-06-15 12:29:00+00:00,8.027875537663931e-07
2026-06-15 12:30:00+00:00,8.068690249274368e-07
2026-06-15 12:31:00+00:00,8.142343403960695e-07
2026-06-15 12:32:00+00:00,8.147958965309954e-07
2026-06-15 12:33:00+00:00,8.012598868845089e-07
2026-06-15 12:34:00+00:00,7.823606438250863e-07
